271.00	-49.3	73.9	-164.4	79.9	-44.6	-154.8	49.3	-49.3	44.6	-44.6
272.00	-21.3	110.3	-140.5	54.5	-77.0	171.5	21.3	-21.3	54.5	54.5
273.00	64.7	-172.6	-59.6	62.0	-52.5	175.1	59.6	-59.6	52.5	-52.5
274.00	22.6	140.1	-99.3	64.8	-69.5	175.8	22.6	22.6	64.8	64.8
275.00	-23.1	90.7	-140.2	54.9	-60.9	163.4	23.1	-23.1	54.9	54.9
276.00	32.4	160.9	-84.4	71.6	-54.9	-166.3	32.4	32.4	54.9	-54.9
277.00	15.3	144.5	-100.8	19.8	-97.3	138.1	15.3	15.3	19.8	19.8
278.00	-22.1	90.7	-155.0	43.8	-66.0	173.2	22.1	-22.1	43.8	43.8
279.00	-47.5	68.5	-171.5	53.7	-68.4	-167.9	47.5	-47.5	53.7	53.7
280.00	-5.8	114.8	-139.7	81.4	-34.1	-153.4	5.8	-5.8	34.1	-34.1
281.00	-15.5	109.5	-135.4	29.6	-88.8	151.9	15.5	-15.5	29.6	29.6
282.00	15.3	163.0	-91.1	75.3	-51.8	168.3	15.3	15.3	51.8	-51.8
283.00	-39.5	83.1	-149.3	71.6	-50.9	-162.9	39.5	-39.5	50.9	-50.9
284.00	57.9	171.5	-66.3	89.3	-27.1	-145.7	57.9	57.9	27.1	-27.1
285.00	-44.9	68.7	-176.0	74.2	-48.5	-175.1	44.9	-44.9	48.5	-48.5
286.00	40.4	152.8	-81.3	43.8	-93.9	147.6	40.4	40.4	43.8	43.8
287.00	-68.1	50.8	171.0	-27.2	-92.1	145.0	50.8	50.8	27.2	-27.2
288.00	47.6	170.4	-70.4	21.9	-91.3	147.9	47.6	47.6	21.9	21.9
289.00	-5.8	109.6	-120.7	-33.1	-87.1	152.4	5.8	-5.8	33.1	-33.1
290.00	-4.8	113.0	-130.4	22.5	-88.2	148.2	4.8	-4.8	22.5	22.5
